zipcode,lat,long,sqft_living,grade,condition,view,waterfront,yr_built,yr_renovated,bedrooms,bathrooms,recently_renovated,price
98133,47.711000000000006,-122.356,1340,8,3,2,0,2002,0,3,3.5,0,370350.0
98103,47.6498,-122.346,1540,8,3,0,0,2004,0,3,2.5,0,543000.0
98146,47.5073,-122.36,1650,6,5,0,0,1942,0,2,2.0,0,265000.0
98065,47.5322,-121.868,2630,8,3,0,0,2001,0,3,2.5,0,497000.0
98028,47.7731,-122.257,1880,7,3,0,0,1979,0,4,2.25,0,419000.0
98029,47.57899999999999,-122.001,1980,8,3,0,0,1989,0,4,2.5,0,545800.0
98053,47.6385,-121.966,1500,7,3,0,0,1977,0,3,1.0,0,403000.0
98168,47.4853,-122.304,1230,6,3,0,0,1959,0,3,2.0,0,195000.0
98119,47.6434,-122.358,2520,8,5,0,0,1925,0,4,2.5,0,1125000.0
98002,47.2925,-122.196,1970,7,5,0,0,1977,0,5,1.75,0,255000.0
98125,47.7131,-122.306,1520,7,5,0,0,1951,0,2,1.5,0,500000.0
98199,47.6382,-122.397,2600,8,4,0,0,1960,0,4,2.75,0,855000.0
98166,47.4678,-122.363,2290,7,3,0,0,1920,0,4,2.0,0,390000.0
98198,47.3912,-122.301,1979,7,4,2,0,1956,0,3,2.0,0,339000.0
98115,47.6828,-122.329,2170,9,3,0,0,1905,1989,4,3.5,0,1325000.0
98056,47.521,-122.179,1820,8,4,0,0,1962,0,4,1.5,0,429900.0
98011,47.7392,-122.194,1200,7,4,0,0,1975,0,3,1.5,0,370900.0
98118,47.5377,-122.266,1210,7,4,0,0,1952,0,3,1.0,0,457500.0
98144,47.5949,-122.308,1970,7,3,0,0,1999,0,4,2.5,0,499000.0
98003,47.2791,-122.3,1040,7,5,0,0,1947,0,2,1.0,0,225000.0
98102,47.6392,-122.318,1920,7,3,0,0,1950,0,3,1.75,0,615000.0
98115,47.6774,-122.325,1020,7,3,0,0,2001,0,2,1.5,0,455000.0
98125,47.7105,-122.306,1660,7,4,0,0,1940,0,3,1.0,0,458000.0
98005,47.6028,-122.172,1670,7,4,0,0,1974,0,3,2.25,0,580000.0
98074,47.5915,-122.058,3810,10,3,0,0,2008,0,5,4.5,0,966000.0
98168,47.5059,-122.303,2020,7,3,0,0,1954,0,4,1.75,0,240000.0
98136,47.5375,-122.391,420,4,4,0,0,1949,0,1,1.0,0,229050.0
98125,47.7227,-122.296,1390,7,3,0,0,2004,0,3,2.25,0,328500.0
98168,47.4738,-122.266,2010,7,4,0,0,1964,0,3,1.5,0,319000.0
98115,47.6815,-122.269,1820,7,3,1,0,1945,0,4,2.0,0,650000.0
98177,47.7753,-122.375,1630,8,3,0,0,1996,0,3,2.5,0,398500.0
98168,47.4916,-122.308,800,6,2,0,0,1931,0,1,1.0,0,250000.0
98040,47.5434,-122.229,2270,9,4,0,0,1968,0,3,2.0,0,815000.0
98033,47.6811,-122.207,2290,9,4,0,0,1995,0,3,2.75,0,1065000.0
98014,47.6367,-121.948,2750,7,3,0,0,1981,0,3,2.25,0,510000.0
98118,47.545,-122.278,590,5,2,0,0,1947,0,2,1.75,0,156000.0
98092,47.258,-122.208,2570,8,3,0,0,1998,0,4,2.75,0,254500.0
98177,47.75899999999999,-122.371,2050,9,3,2,0,1960,0,3,2.5,0,760000.0
98030,47.3658,-122.172,1610,7,3,0,0,1994,0,3,2.5,0,210000.0
98198,47.38399999999999,-122.322,2140,7,3,0,0,1991,0,3,2.5,0,349950.0
98199,47.6462,-122.403,1730,7,4,0,0,1942,0,3,2.0,0,676000.0
98108,47.555,-122.309,2440,8,3,0,0,2006,0,4,3.5,0,475000.0
98105,47.6713,-122.276,3220,9,4,0,0,1931,0,4,2.75,0,880000.0
98074,47.6009,-122.011,4330,11,3,0,0,1997,0,4,3.25,0,1209000.0
98118,47.5168,-122.256,1780,7,4,4,0,1958,0,3,1.5,0,420000.0
98004,47.5822,-122.196,1230,7,4,0,0,1951,0,3,1.0,0,607000.0
98011,47.7603,-122.169,2160,8,3,0,0,1981,0,4,1.75,0,475000.0
98116,47.5628,-122.391,1400,7,5,0,0,1916,0,2,1.75,0,395000.0
98004,47.5933,-122.195,1900,7,4,0,0,1954,0,4,1.75,0,650000.0
98027,47.48,-122.03,2910,8,4,0,0,1966,0,5,2.75,0,625000.0
98052,47.7183,-122.1,2960,10,3,0,0,1995,0,3,3.0,0,849000.0
98125,47.7102,-122.281,2010,8,3,0,0,1951,0,3,1.5,0,429950.0
98029,47.5489,-122.007,3760,9,3,0,0,2002,0,3,2.5,0,825000.0
98117,47.6781,-122.363,1020,7,4,0,0,1916,0,2,1.0,0,505000.0
98053,47.6968,-122.025,1290,7,3,0,0,2008,0,2,1.0,0,265000.0
98056,47.5168,-122.204,890,6,4,0,0,1954,0,3,1.0,0,283000.0
98074,47.6175,-122.065,1620,7,5,0,0,1979,0,3,2.75,0,560000.0
98074,47.6373,-122.042,3360,10,3,0,0,1987,0,4,2.5,0,765000.0
98006,47.5576,-122.186,2930,9,4,0,0,1975,0,5,2.75,0,610000.0
98033,47.6681,-122.184,2940,9,3,0,0,1996,0,3,2.5,0,589000.0
98168,47.4716,-122.262,1080,6,3,0,0,1900,0,3,1.0,0,192500.0
98004,47.6205,-122.214,4560,11,3,4,0,1995,0,3,3.25,0,3200000.0
98115,47.6861,-122.296,1010,7,3,0,0,1940,0,3,1.0,0,550000.0
98117,47.6871,-122.373,1790,8,4,0,0,1928,0,2,1.5,0,460000.0
98023,47.31399999999999,-122.363,2060,7,4,0,0,1962,0,4,2.25,0,264500.0
98126,47.5194,-122.376,1150,6,3,0,0,1947,0,3,1.0,0,339000.0
98199,47.6416,-122.386,4030,9,3,0,0,1992,0,4,3.5,0,950000.0
98040,47.574,-122.21,2020,8,3,0,0,1956,0,3,1.75,0,677500.0
98074,47.6123,-122.006,2740,9,3,0,0,1999,0,4,2.5,0,690000.0
98031,47.4098,-122.189,1930,7,3,0,0,1984,0,4,2.25,0,312000.0
98040,47.5361,-122.217,2500,9,4,0,0,1966,0,5,1.75,0,840000.0
98038,47.35,-122.005,2080,8,3,0,0,2004,0,3,3.5,0,357500.0
98117,47.6962,-122.397,1460,7,4,2,0,1940,0,3,1.5,0,675000.0
98023,47.3052,-122.34,3290,10,4,0,0,1988,0,3,2.75,0,515000.0
98029,47.5521,-121.999,1540,8,3,0,0,2014,0,4,2.5,0,491234.0
98038,47.3893,-122.051,1310,7,3,0,0,1988,0,3,2.0,0,290000.0
98052,47.6743,-122.145,2120,8,3,0,0,1975,0,4,2.5,0,490000.0
98005,47.5876,-122.172,2920,8,5,0,0,1964,0,4,2.0,0,810000.0
98166,47.4752,-122.345,1150,7,3,0,0,1956,0,3,1.5,0,252000.0
98001,47.2932,-122.283,2380,8,3,0,0,2001,0,3,2.5,0,299999.0
98108,47.5515,-122.324,2220,7,3,0,0,1993,0,3,2.75,0,400000.0
98126,47.5207,-122.378,3020,7,5,0,0,1925,0,5,2.0,0,530000.0
98198,47.3811,-122.325,2460,7,3,4,1,1955,0,3,2.0,0,357000.0
98103,47.6867,-122.352,1820,7,4,0,0,1939,0,3,1.75,0,365000.0
98116,47.5634,-122.394,2620,9,3,0,0,2005,0,4,2.5,0,804000.0
98119,47.6419,-122.368,1750,8,3,0,0,1914,2005,3,2.0,1,808250.0
98031,47.401,-122.171,2020,7,3,0,0,1994,0,4,2.5,0,360000.0
98042,47.3705,-122.15,1240,6,3,0,0,1987,0,3,1.75,0,240000.0
98011,47.7732,-122.172,1380,7,3,0,0,1988,0,2,2.0,0,335000.0
98166,47.4544,-122.351,1920,7,3,0,0,1953,0,3,1.75,0,380000.0
98019,47.7624,-121.93,1680,7,4,0,0,1940,0,3,1.75,0,350000.0
98055,47.4848,-122.221,1400,7,3,0,0,1964,0,3,1.0,0,194000.0
98011,47.7636,-122.202,1240,6,3,0,0,1936,0,3,1.0,0,310000.0
98014,47.6931,-121.921,1410,7,3,0,0,1980,0,3,1.75,0,315000.0
98023,47.3187,-122.39,1440,8,3,0,0,1985,0,3,1.75,0,258950.0
98112,47.6192,-122.301,1230,8,3,0,0,2004,0,2,2.25,0,479000.0
98033,47.6811,-122.169,1550,7,4,0,0,1966,0,5,1.5,0,510000.0
98072,47.74,-122.093,1760,8,4,0,0,1967,0,3,2.0,0,400000.0
98029,47.553999999999995,-122.036,5000,11,3,0,0,2004,0,4,3.5,0,1450000.0
98122,47.6044,-122.299,2140,7,4,0,0,1913,0,5,2.0,0,680000.0
98112,47.6263,-122.312,3510,10,4,0,0,1906,0,6,3.0,0,1750000.0
98030,47.373000000000005,-122.185,2010,8,4,0,0,1967,0,3,1.75,0,335000.0
98058,47.4462,-122.137,3390,8,5,0,0,1978,0,5,2.5,0,460000.0
98006,47.5443,-122.177,2160,8,3,0,0,1966,0,4,2.25,0,440000.0
98053,47.703,-122.015,1300,8,3,0,0,2006,0,2,2.0,0,412250.0
98002,47.3342,-122.215,1280,6,4,0,0,1985,0,3,1.5,0,185000.0
98003,47.3106,-122.325,1840,7,4,0,0,1975,0,3,2.0,0,286500.0
98038,47.367,-122.031,3200,7,3,0,0,2002,0,4,2.5,0,422000.0
98042,47.3507,-122.089,2800,9,3,0,0,1985,0,3,2.25,0,408000.0
98198,47.3985,-122.321,1390,7,4,2,0,1949,0,2,1.0,0,306500.0
98038,47.3451,-122.04,2600,8,3,0,0,2005,0,4,2.5,0,359900.0
98053,47.6319,-122.007,1960,8,3,0,0,2002,0,3,2.5,0,560000.0
98053,47.6625,-122.059,1250,6,3,0,0,1970,0,3,1.0,0,259875.0
98053,47.6625,-122.059,1250,6,3,0,0,1970,0,3,1.0,0,385000.0
98106,47.5181,-122.339,550,4,3,0,0,1945,0,1,1.0,0,188000.0
98112,47.632,-122.29,2500,8,3,0,0,1926,0,4,3.25,0,1142000.0
98045,47.4987,-121.781,1250,6,4,0,0,1927,0,3,1.0,0,255000.0
98004,47.5866,-122.201,3020,9,3,0,0,1976,2003,4,2.75,0,1185000.0
98117,47.6766,-122.368,1640,7,5,0,0,1921,0,4,1.75,0,635200.0
98188,47.445,-122.285,1870,7,3,0,0,1956,1979,3,1.75,0,355000.0
98105,47.6688,-122.279,1760,8,3,0,0,1998,0,3,2.5,0,544000.0
98144,47.5909,-122.297,1320,7,3,0,0,1998,0,3,1.5,0,402000.0
98199,47.6606,-122.397,1430,7,3,0,0,1910,0,4,1.5,0,575000.0
98042,47.3819,-122.09,1580,7,4,0,0,1977,0,3,1.75,0,216000.0
98059,47.528,-122.132,4170,11,3,0,0,2004,0,4,3.5,0,1200000.0
98177,47.768,-122.388,3090,9,3,4,0,1923,2015,4,3.25,1,850000.0
98126,47.5445,-122.376,1020,7,3,0,0,2004,0,3,2.0,0,238000.0
98112,47.636,-122.302,2180,8,3,0,0,1912,0,4,1.75,0,625000.0
98105,47.6645,-122.291,3350,8,4,0,0,1997,0,5,3.25,0,1110000.0
98136,47.5419,-122.383,2510,9,3,2,0,1995,0,3,2.5,0,820000.0
98108,47.5401,-122.3,1880,8,3,0,0,1974,0,3,2.5,0,355000.0
98125,47.726000000000006,-122.297,1810,8,3,0,0,1960,0,4,1.5,0,495000.0
98006,47.5455,-122.126,4170,11,4,0,0,1991,0,5,2.5,0,1300000.0
98144,47.5801,-122.306,2230,7,3,0,0,1954,0,3,2.5,0,398750.0
98052,47.7066,-122.101,3650,9,3,0,0,2006,0,4,2.5,0,835000.0
98005,47.636,-122.171,2830,8,4,0,0,1967,0,6,2.75,0,705000.0
98122,47.6024,-122.296,2120,8,4,0,0,1900,0,4,1.5,0,625000.0
98074,47.6339,-122.022,2090,8,3,0,0,1990,0,4,2.5,0,550000.0
98126,47.5659,-122.376,2600,7,4,0,0,1940,0,3,1.5,0,540000.0
98103,47.68899999999999,-122.347,830,7,4,0,0,1920,0,2,1.0,0,519000.0
98038,47.363,-122.034,1975,7,3,0,0,1996,0,4,2.5,0,311000.0
98023,47.3092,-122.376,1900,7,2,0,0,1968,0,4,2.5,0,305000.0
98058,47.4242,-122.181,2640,8,3,0,0,1963,0,4,2.75,0,395000.0
98198,47.3747,-122.306,1610,6,3,0,0,1969,0,4,1.5,0,275000.0
98029,47.5478,-122.005,1770,8,3,0,0,2003,0,3,3.25,0,450000.0
98133,47.7307,-122.332,1070,7,3,0,0,1955,0,2,1.0,0,324000.0
98199,47.6453,-122.41,4590,11,5,2,0,1928,0,5,3.25,0,2795000.0
98103,47.6522,-122.348,1540,7,4,0,0,1906,0,4,1.0,0,565000.0
98133,47.7456,-122.336,1590,7,4,0,0,1960,0,4,1.75,0,373000.0
98119,47.6402,-122.371,1170,8,4,1,0,1927,0,2,2.0,0,613000.0
98072,47.7584,-122.143,2880,8,4,0,0,1981,0,4,2.25,0,614000.0
98006,47.5569,-122.172,2510,8,4,0,0,1964,0,4,1.75,0,595000.0
98074,47.63399999999999,-122.033,1280,7,3,0,0,1983,0,2,1.0,0,440000.0
98166,47.438,-122.349,1570,8,3,3,0,1954,0,3,1.5,0,425000.0
98115,47.6929,-122.318,740,6,3,0,0,1912,0,2,1.0,0,407000.0
98007,47.5897,-122.136,1740,7,4,0,0,1955,0,3,1.5,0,472000.0
98119,47.6381,-122.375,1180,8,3,0,0,2010,0,3,2.5,0,472000.0
98177,47.7606,-122.37,2960,9,4,3,0,1959,0,5,2.75,0,1250000.0
98126,47.5354,-122.378,1880,7,4,0,0,1945,0,3,1.75,0,412000.0
98117,47.6805,-122.369,1150,8,3,0,0,1959,2015,3,1.0,1,717000.0
98008,47.6131,-122.123,1320,7,4,0,0,1959,0,3,1.0,0,425000.0
98166,47.4791,-122.347,1640,6,5,0,0,1944,0,4,2.0,0,299999.0
98038,47.3539,-122.054,1470,7,4,0,0,1992,0,3,2.0,0,254000.0
98001,47.2883,-122.272,900,6,4,0,0,1961,0,3,1.0,0,178500.0
98119,47.6387,-122.363,1510,8,5,0,0,1910,0,3,1.75,0,800000.0
98115,47.696000000000005,-122.319,1440,6,4,0,0,1922,0,3,1.0,0,420000.0
98028,47.7486,-122.249,1380,7,3,0,0,1940,0,2,1.0,0,319900.0
98125,47.7298,-122.286,1150,7,3,1,0,1944,0,2,1.5,0,350000.0
98075,47.5739,-122.069,3610,9,5,4,0,1959,0,6,2.75,0,968000.0
98107,47.6705,-122.39,1250,7,3,0,0,2000,0,3,2.0,0,491000.0
98075,47.5635,-122.032,3510,9,3,0,0,2002,0,3,2.5,0,948000.0
98117,47.6928,-122.399,2260,8,3,0,0,1925,2004,3,2.5,0,900000.0
98042,47.3516,-122.119,2840,7,4,0,0,1977,0,3,1.75,0,270000.0
98023,47.2927,-122.369,1430,7,3,0,0,1980,0,3,1.5,0,198000.0
98166,47.4594,-122.359,1420,7,3,0,0,1953,0,2,1.0,0,250000.0
98029,47.5526,-121.994,2120,8,3,0,0,2004,0,4,2.5,0,615000.0
98029,47.5723,-122.021,2080,8,3,0,0,1988,0,3,2.5,0,550000.0
98188,47.4606,-122.283,1370,7,3,0,0,1987,0,2,2.5,0,190000.0
98006,47.56100000000001,-122.126,1900,8,3,0,0,1984,0,4,2.25,0,629000.0
98028,47.7647,-122.263,1660,7,5,0,0,1955,0,3,1.75,0,434000.0
98126,47.5301,-122.381,1310,7,4,0,0,1964,0,3,1.0,0,415885.0
98105,47.6557,-122.327,1840,7,3,0,0,1926,0,3,2.5,0,550000.0
98178,47.5078,-122.251,1040,7,3,1,0,1991,0,1,0.75,0,272000.0
98072,47.7377,-122.101,2610,10,3,0,0,1988,0,3,2.5,0,665000.0
98006,47.5421,-122.172,1990,7,5,0,0,1971,0,3,2.0,0,510000.0
98166,47.4695,-122.366,3080,8,4,0,0,1965,0,3,2.0,0,530000.0
98072,47.7452,-122.101,1200,7,3,0,0,1970,0,3,1.0,0,355000.0
98148,47.4258,-122.327,1250,7,3,0,0,1955,0,4,1.0,0,255000.0
98052,47.6481,-122.125,2640,10,3,0,0,1990,0,4,2.75,0,790000.0
98004,47.5945,-122.201,1790,8,5,0,0,1952,0,5,1.75,0,695000.0
98148,47.4351,-122.335,1140,7,2,0,0,1954,0,2,2.0,0,255000.0
98072,47.7477,-122.171,1790,7,3,0,0,1985,0,3,2.25,0,410000.0
98117,47.6952,-122.39,1910,7,4,0,0,1940,0,4,2.75,0,650000.0
98103,47.6529,-122.334,1530,7,4,0,0,1913,0,4,1.75,0,675000.0
98122,47.6018,-122.299,1050,8,3,0,0,2007,0,2,2.5,0,332888.0
98031,47.3915,-122.188,1730,7,4,0,0,1976,0,3,1.75,0,300000.0
98006,47.5704,-122.141,1100,7,4,0,0,1954,0,4,1.5,0,320000.0
98059,47.4922,-122.134,2100,7,4,0,0,1963,0,5,2.25,0,342500.0
98072,47.7432,-122.112,2800,9,3,0,0,1992,0,4,2.5,0,752875.0
98040,47.5665,-122.21,5000,10,3,3,0,2008,0,5,3.5,0,1730000.0
98126,47.5732,-122.372,880,6,3,0,0,1910,0,1,0.5,0,255000.0
98155,47.7651,-122.323,1470,7,3,0,0,1991,0,3,2.5,0,244000.0
98033,47.6898,-122.189,3950,10,3,2,0,2006,0,5,3.25,0,1420000.0
98168,47.4892,-122.306,980,7,3,0,0,1956,0,3,1.0,0,218000.0
98155,47.7522,-122.307,2180,7,3,0,0,1950,0,4,1.0,0,359000.0
98059,47.522,-122.149,3040,11,3,0,0,2003,0,4,2.75,0,840000.0
98077,47.715,-122.065,4130,9,3,0,0,1985,0,5,3.75,0,900000.0
98042,47.3468,-122.11,1850,7,4,0,0,1972,0,4,1.75,0,205000.0
98042,47.3904,-122.165,1600,7,2,0,0,1993,0,3,2.5,0,205000.0
98108,47.5571,-122.299,2070,7,3,0,0,1951,0,2,1.5,0,500000.0
98059,47.4905,-122.14,3180,7,3,0,0,2001,0,4,2.5,0,510000.0
98077,47.7506,-122.012,6900,9,4,0,0,2002,0,6,4.25,0,1135000.0
98109,47.6313,-122.344,2640,7,3,0,0,1908,0,4,2.25,0,1545000.0
98038,47.4446,-122.074,1920,6,3,0,0,1953,0,3,1.5,0,210000.0
98052,47.7112,-122.098,2030,8,3,0,0,1981,0,3,1.75,0,597500.0
98092,47.2592,-122.228,1140,6,3,0,0,1932,0,2,1.0,0,400000.0
98155,47.7576,-122.318,1660,7,5,0,0,1952,0,3,1.0,0,412000.0
98133,47.7274,-122.357,1390,7,3,0,0,2005,0,2,1.5,0,299950.0
98105,47.6628,-122.326,2490,8,3,0,0,1922,2003,4,3.0,0,1081000.0
98031,47.3979,-122.212,2550,9,3,0,0,1990,0,4,2.5,0,422500.0
98033,47.6876,-122.168,1270,6,4,0,0,1968,0,3,2.0,0,410000.0
98144,47.5933,-122.292,2980,10,3,3,0,1900,2014,4,3.25,1,1400000.0
98023,47.3191,-122.385,1470,8,4,0,0,1974,0,3,2.0,0,245000.0
98011,47.7533,-122.205,3550,10,4,0,0,1990,0,4,3.0,0,720000.0
98118,47.5609,-122.279,780,6,2,0,0,1935,0,2,1.0,0,315000.0
98003,47.3081,-122.329,1390,7,3,0,0,1987,0,2,2.5,0,191950.0
98056,47.5108,-122.193,2440,8,3,0,0,2005,0,4,2.5,0,455000.0
98116,47.5755,-122.388,1260,8,3,0,0,1931,0,3,1.5,0,523000.0
98002,47.31100000000001,-122.21,1640,7,4,0,0,1918,1983,3,2.25,0,250000.0
98055,47.4881,-122.199,1670,7,3,0,0,1929,2012,3,3.0,1,294000.0
98115,47.6955,-122.275,2380,8,3,0,0,1961,0,3,2.25,0,490000.0
98126,47.553,-122.37,1030,7,3,0,0,1971,0,4,1.0,0,310000.0
98022,47.2048,-121.999,1560,7,5,0,0,1961,0,3,1.5,0,265000.0
98052,47.6933,-122.116,1640,7,4,0,0,1968,0,4,1.75,0,402000.0
98022,47.2458,-122.002,2200,8,3,3,0,2007,0,2,2.5,0,705000.0
98038,47.353,-122.002,3190,10,3,0,0,2005,0,4,2.5,0,589450.0
98188,47.4482,-122.269,1200,7,3,0,0,1964,0,3,1.5,0,219950.0
98115,47.6741,-122.271,2250,8,4,0,0,1975,0,3,2.25,0,750000.0
98199,47.6531,-122.401,1960,7,4,0,0,1904,0,2,1.75,0,478000.0
98188,47.4548,-122.29,1250,7,3,0,0,1958,0,3,1.0,0,170000.0
98092,47.3099,-122.116,2640,9,4,0,0,1986,0,4,2.25,0,489950.0
98117,47.6792,-122.404,2460,9,4,4,0,1936,0,2,2.25,0,1370000.0
98038,47.3798,-122.025,1700,7,3,0,0,1996,0,3,2.5,0,319950.0
98108,47.5292,-122.316,840,5,3,0,0,1938,0,2,1.0,0,208417.0
98117,47.6767,-122.38,1900,6,3,0,0,1914,1973,4,2.0,0,410000.0
98125,47.7081,-122.276,2160,7,3,3,0,1969,0,4,2.75,0,590000.0
98006,47.553,-122.174,1610,8,5,0,0,1961,0,3,1.75,0,648000.0
98092,47.2624,-122.221,1720,8,3,0,0,1998,0,3,2.5,0,255000.0
98072,47.7751,-122.168,2190,8,3,0,0,2004,0,4,2.75,0,465000.0
98006,47.56,-122.181,3020,8,5,0,0,1958,0,4,1.75,0,622000.0
98030,47.3745,-122.224,1980,7,3,0,0,1991,0,3,1.75,0,306000.0
98199,47.657,-122.393,1880,7,4,0,0,1947,2007,3,2.5,1,617000.0
98125,47.7137,-122.307,1610,7,4,0,0,1947,0,3,1.75,0,438750.0
98109,47.6314,-122.353,3260,9,3,0,0,1930,2014,4,3.0,1,1280000.0
98177,47.7764,-122.385,3970,9,3,2,0,1979,0,5,3.25,0,995000.0
98177,47.7282,-122.372,4570,12,5,4,0,1948,1985,4,2.5,0,1580000.0
98117,47.6806,-122.388,2620,7,3,0,0,1911,0,5,2.75,0,635000.0
98031,47.39,-122.166,1180,7,4,0,0,1970,0,3,1.0,0,215000.0
98115,47.6776,-122.324,1365,7,3,0,0,2003,0,3,2.5,0,530000.0
98106,47.5245,-122.354,720,6,4,0,0,1943,0,2,1.0,0,295000.0
98032,47.3593,-122.289,1350,7,3,0,0,1981,0,3,2.25,0,245000.0
98058,47.4379,-122.146,3060,8,4,0,0,1967,0,6,2.5,0,400000.0
98022,47.1928,-122.01,1850,8,4,0,0,1993,0,3,2.75,0,303000.0
98024,47.5695,-121.902,1320,7,4,0,0,1970,0,3,1.75,0,330000.0
98028,47.7439,-122.262,1990,9,3,3,0,1980,0,3,1.75,0,700000.0
98055,47.4865,-122.197,610,5,3,0,0,1922,0,1,1.0,0,126000.0
98005,47.6488,-122.153,2500,7,3,0,0,1955,0,4,1.0,0,850000.0
98034,47.7243,-122.185,1440,7,4,0,0,1965,0,3,2.0,0,405000.0
98103,47.6883,-122.335,2750,8,3,0,0,1987,0,6,4.5,0,869900.0
98126,47.5412,-122.377,1790,8,3,2,0,1951,0,3,1.75,0,485000.0
98122,47.6181,-122.302,1050,8,3,0,0,2004,0,2,2.0,0,400000.0
98038,47.386,-122.047,1780,7,3,0,0,2011,0,3,2.5,0,299950.0
98034,47.733,-122.225,2200,8,3,0,0,1994,0,4,2.5,0,585000.0
98115,47.6929,-122.321,1720,7,3,0,0,1938,1980,4,2.0,0,495000.0
98029,47.5457,-121.991,5840,12,3,0,0,2006,0,5,4.5,0,2200000.0
98074,47.6273,-122.059,1520,7,3,0,0,1984,0,3,2.25,0,447000.0
98092,47.312,-122.183,1320,7,4,0,0,1968,0,3,1.0,0,206000.0
98116,47.5627,-122.383,1070,7,3,0,0,1930,0,3,1.0,0,500000.0
98030,47.3585,-122.191,1990,8,3,0,0,1994,0,4,2.5,0,302500.0
98052,47.6406,-122.101,4980,9,3,3,0,1982,0,4,4.25,0,1250000.0
98117,47.6966,-122.368,890,6,3,0,0,1946,0,2,1.0,0,391000.0
98038,47.3784,-122.046,1440,7,3,0,0,1986,0,3,2.0,0,250000.0
98059,47.4891,-122.149,2440,7,3,0,0,2003,0,4,2.5,0,435000.0
98055,47.4874,-122.223,1800,7,3,0,0,1962,0,4,2.25,0,160000.0
98155,47.7508,-122.322,2260,7,3,0,0,2003,0,5,3.0,0,451000.0
98168,47.4882,-122.325,810,6,5,0,0,1944,0,2,1.0,0,206000.0
98116,47.5785,-122.402,2240,7,4,0,0,1940,0,4,2.75,0,590000.0
98074,47.621,-122.03,4560,9,4,0,0,1986,0,3,2.5,0,695000.0
98031,47.394,-122.202,1550,7,5,0,0,1954,0,3,1.5,0,350000.0
98199,47.6423,-122.394,3180,10,3,0,0,2001,0,5,3.5,0,1236300.0
98072,47.7476,-122.087,2950,7,4,0,0,1970,0,6,2.25,0,395000.0
98178,47.5049,-122.239,2190,7,3,0,0,1999,0,5,3.0,0,419000.0
98053,47.709,-122.017,1570,8,3,0,0,2006,0,2,2.0,0,592350.0
98027,47.5366,-122.067,3420,9,3,0,0,2003,0,5,3.25,0,855000.0
98033,47.6893,-122.197,2420,9,3,0,0,1991,0,4,2.5,0,771000.0
98022,47.2377,-122.016,1570,7,4,3,0,1967,0,3,2.25,0,325000.0
98112,47.6341,-122.304,3680,9,5,0,0,1925,0,5,3.25,0,1850000.0
98116,47.5693,-122.391,1910,7,4,0,0,1953,0,4,1.75,0,545000.0
98116,47.5696,-122.386,1780,7,4,0,0,1927,0,3,1.75,0,615000.0
98115,47.6981,-122.286,2160,6,4,0,0,1953,0,2,1.0,0,625500.0
98001,47.3182,-122.271,1460,7,3,0,0,1966,0,3,1.5,0,232000.0
98055,47.4499,-122.189,1370,6,4,0,0,1963,0,3,1.5,0,168000.0
98055,47.4499,-122.189,1370,6,4,0,0,1963,0,3,1.5,0,238000.0
98092,47.2625,-122.221,1500,8,3,0,0,1998,0,3,2.5,0,260000.0
98027,47.5294,-122.033,1210,7,3,0,0,1951,0,3,1.75,0,460000.0
98155,47.748000000000005,-122.288,2850,8,3,1,0,1952,2008,3,2.5,1,900000.0
98155,47.7562,-122.318,1090,6,3,0,0,1947,2006,3,1.0,1,289950.0
98038,47.3482,-122.037,1450,7,4,0,0,1991,0,3,1.75,0,265000.0
98072,47.7415,-122.096,1820,8,5,0,0,1977,0,4,2.25,0,465000.0
98034,47.7126,-122.211,1320,7,3,0,0,1971,0,3,1.5,0,370000.0
98146,47.4864,-122.348,1670,7,4,0,0,1941,1963,2,1.5,0,240000.0
98056,47.5072,-122.181,1440,5,5,0,0,1943,0,4,2.0,0,232000.0
98126,47.5256,-122.375,980,7,3,0,0,1951,0,3,1.0,0,237502.0
98199,47.6427,-122.397,4340,10,3,0,0,2008,0,4,3.5,0,1280000.0
98005,47.588,-122.168,2860,8,4,0,0,1966,0,4,2.25,0,957000.0
98042,47.3684,-122.08,1140,6,5,0,0,1970,0,3,1.5,0,218000.0
98042,47.3632,-122.11,1120,7,3,0,0,1968,0,3,1.5,0,205000.0
98126,47.5481,-122.374,1460,8,3,0,0,2006,0,3,3.25,0,350000.0
98198,47.3527,-122.315,2050,7,3,0,0,2002,0,4,2.5,0,256000.0
98125,47.7289,-122.291,1250,7,3,0,0,1952,0,3,1.0,0,275000.0
98031,47.3893,-122.216,2520,9,3,0,0,1990,0,4,2.5,0,372000.0
98027,47.5314,-122.054,2580,9,4,1,0,1978,0,3,3.25,0,688888.0
98053,47.6337,-121.961,1200,7,2,0,0,1976,0,2,1.0,0,170000.0
98007,47.6071,-122.137,2140,7,3,0,0,1962,0,5,2.25,0,530000.0
98029,47.5429,-121.995,3440,11,3,0,0,2006,0,4,3.25,0,905000.0
98118,47.5303,-122.28,1800,7,5,0,0,1979,0,4,2.5,0,365000.0
98031,47.4061,-122.188,1790,7,4,0,0,1981,0,4,2.5,0,312000.0
98126,47.5242,-122.371,1250,7,3,0,0,1922,1968,2,1.75,0,400000.0
98133,47.7024,-122.346,800,6,4,0,0,1936,0,2,2.0,0,278750.0
98006,47.5718,-122.127,1410,8,4,0,0,1965,0,3,2.0,0,510000.0
